f 0.800000 0.800000 0.800000 
1 60 5 snow
1 60 6 snow
1 60 7 snow
1 60 8 snow
1 60 9 snow
1 61 0 snow
1 61 1 snow
1 61 2 snow
1 61 3 snow
1 61 4 snow
1 61 5 snow
1 61 6 snow
1 61 7 snow
1 61 8 snow
1 61 9 snow
1 62 0 snow
1 62 1 snow
1 62 2 snow
1 62 3 snow
1 62 4 snow
1 62 5 snow
1 62 6 snow
1 62 7 snow
1 62 8 snow
1 62 9 snow
1 63 0 snow
1 63 1 snow
1 63 2 snow
1 63 3 snow
1 63 4 snow
1 63 5 snow
1 63 6 snow
1 63 7 snow
1 63 8 snow
1 63 9 snow
1 64 0 snow
1 64 1 snow
1 64 2 snow
1 64 3 snow
1 64 4 snow
1 64 5 snow
1 64 6 snow
1 64 7 snow
1 64 8 snow
1 64 9 snow
1 65 0 snow
1 65 1 snow
1 65 2 snow
1 65 3 snow
1 65 4 snow
1 65 5 snow
1 65 6 snow
1 65 7 snow
1 65 8 snow
1 65 9 snow
1 66 0 snow
1 66 1 snow
1 66 2 snow
1 66 3 snow
1 66 4 snow
1 66 5 snow
1 66 6 snow
1 66 7 snow
1 66 8 snow
1 66 9 snow
1 67 0 snow
1 67 1 snow
1 67 2 snow
1 67 3 snow
1 67 4 snow
1 67 5 snow
1 67 6 snow
1 67 7 snow
1 67 8 snow
1 67 9 snow
1 68 0 snow
1 68 1 snow
1 68 2 snow
1 68 3 snow
1 68 4 snow
1 68 5 snow
1 68 6 snow
1 68 7 snow
1 68 8 snow
1 68 9 snow
1 69 0 snow
1 69 1 snow
1 69 2 snow
1 69 3 snow
1 69 4 snow
1 69 5 snow
1 69 6 snow
1 69 7 snow
1 69 8 snow
1 69 9 snow
1 70 0 snow
1 70 1 snow
1 70 2 snow
1 70 3 snow
1 70 4 snow
1 70 5 snow
1 70 6 snow
1 70 7 snow
1 70 8 snow
1 70 9 snow
1 71 0 snow
1 71 1 snow
1 71 2 snow
1 71 3 snow
1 71 4 snow
1 71 5 snow
1 71 6 snow
1 71 7 snow
1 71 8 snow
1 71 9 snow
1 72 0 snow
1 72 1 snow
1 72 2 snow
1 72 3 snow
1 72 4 snow
1 72 5 snow
1 72 6 snow
1 72 7 snow
1 72 8 snow
1 72 9 snow
1 73 0 snow
1 73 1 snow
1 73 2 snow
1 73 3 snow
1 73 4 snow
1 73 5 snow
1 73 6 snow
1 73 7 snow
1 73 8 snow
1 73 9 snow
1 74 0 snow
1 74 1 snow
1 74 2 snow
1 74 3 snow
1 74 4 snow
1 74 5 snow
1 74 6 snow
1 74 7 snow
1 74 8 snow
1 74 9 snow
1 75 0 snow
1 75 1 snow
1 75 2 snow
1 75 3 snow
1 75 4 snow
1 75 5 snow
1 75 6 snow
1 75 7 snow
1 75 8 snow
1 75 9 snow
1 76 0 snow
1 76 1 snow
1 76 2 snow
1 76 3 snow
1 76 4 snow
1 76 5 snow
1 76 6 snow
1 76 7 snow
1 76 8 snow
1 76 9 snow
1 77 0 snow
1 77 1 snow
1 77 2 snow
1 77 3 snow
1 77 4 snow
1 77 5 snow
1 77 6 snow
1 77 7 snow
1 77 8 snow
1 77 9 snow
1 78 0 snow
1 78 1 snow
1 78 2 snow
1 78 3 snow
1 78 4 snow
1 78 5 snow
1 78 6 snow
1 78 7 snow
1 78 8 snow
1 78 9 snow
1 79 0 snow
1 79 1 snow
1 79 2 snow
1 79 3 snow
1 79 4 snow
1 79 5 snow
1 79 6 snow
1 79 7 snow
1 79 8 snow
1 79 9 snow
1 80 0 snow
1 80 1 snow
1 80 2 snow
1 80 3 snow
1 80 4 snow
1 80 5 snow
1 80 6 snow
1 80 7 snow
1 80 8 snow
1 80 9 snow
1 81 0 snow
1 81 1 snow
1 81 2 snow
1 81 3 snow
1 81 4 snow
1 81 5 snow
1 81 6 snow
1 81 7 snow
1 81 8 snow
1 81 9 snow
1 82 0 snow
1 82 1 snow
1 82 2 snow
1 82 3 snow
1 82 4 snow
1 82 5 snow
1 82 6 snow
1 82 7 snow
1 82 8 snow
1 82 9 snow
1 83 0 snow
1 83 1 snow
1 83 2 snow
1 83 3 snow
1 83 4 snow
1 83 5 snow
1 83 6 snow
1 83 7 snow
1 83 8 snow
1 83 9 snow
1 84 0 snow
1 84 1 snow
1 84 2 snow
1 84 3 snow
1 84 4 snow
1 84 5 snow
1 84 6 snow
1 84 7 snow
1 84 8 snow
1 84 9 snow
1 85 0 snow
1 85 1 snow
1 85 2 snow
1 85 3 snow
1 85 4 snow
1 85 5 snow
1 85 6 snow
1 85 7 snow
1 85 8 snow
1 85 9 snow
1 86 0 snow
1 86 1 snow
1 86 2 snow
1 86 3 snow
1 86 4 snow
1 86 5 snow
1 86 6 snow
1 86 7 snow
1 86 8 snow
1 86 9 snow
1 87 0 snow
1 87 1 snow
1 87 2 snow
1 87 3 snow
1 87 4 snow
1 87 5 snow
1 87 6 snow
1 87 7 snow
1 87 8 snow
1 87 9 snow
1 88 0 snow
1 88 1 snow
1 88 2 snow
1 88 3 snow
1 88 4 snow
1 88 5 snow
1 88 6 snow
1 88 7 snow
1 88 8 snow
1 88 9 snow
1 89 0 snow
1 89 1 snow
1 89 2 snow
1 89 3 snow
1 89 4 snow
1 89 5 snow
1 89 6 snow
1 89 7 snow
1 89 8 snow
1 89 9 snow
1 90 0 snow
1 90 1 snow
1 90 2 snow
1 90 3 snow
1 90 4 snow
1 90 5 snow
1 90 6 snow
1 90 7 snow
1 90 8 snow
1 90 9 snow
1 91 0 snow
1 91 1 snow
1 91 2 snow
1 91 3 snow
1 91 4 snow
1 91 5 snow
1 91 6 snow
1 91 7 snow
1 91 8 snow
1 91 9 snow
1 92 0 snow
1 92 1 snow
1 92 2 snow
1 92 3 snow
1 92 4 snow
1 92 5 snow
1 92 6 snow
1 92 7 snow
1 92 8 snow
1 92 9 snow
1 93 0 snow
1 93 1 snow
1 93 2 snow
1 93 3 snow
1 93 4 snow
1 93 5 snow
1 93 6 snow
1 93 7 snow
1 93 8 snow
1 93 9 snow
1 94 0 snow
1 94 1 snow
1 94 2 snow
1 94 3 snow
1 94 4 snow
1 94 5 snow
1 94 6 snow
1 94 7 snow
1 94 8 snow
1 94 9 snow
1 95 0 snow
1 95 1 snow
1 95 2 snow
1 95 3 snow
1 95 4 snow
1 95 5 snow
1 95 6 snow
1 95 7 snow
1 95 8 snow
1 95 9 snow
1 96 0 snow
1 96 1 snow
1 96 2 snow
1 96 3 snow
1 96 4 snow
1 96 5 snow
1 96 6 snow
1 96 7 snow
1 96 8 snow
1 96 9 snow
1 97 0 snow
1 97 1 snow
1 97 2 snow
1 97 3 snow
1 97 4 snow
1 97 5 snow
1 97 6 snow
1 97 7 snow
1 97 8 snow
1 97 9 snow
1 98 0 snow
1 98 1 snow
1 98 2 snow
1 98 3 snow
1 98 4 snow
1 98 5 snow
1 98 6 snow
1 98 7 snow
1 98 8 snow
1 98 9 snow
1 99 0 snow
1 99 1 snow
1 99 2 snow
1 99 3 snow
1 99 4 snow
1 99 5 snow
1 99 6 snow
1 99 7 snow
1 99 8 snow
1 99 9 snow
2 0 0 snow
2 0 1 snow
2 0 2 snow
2 0 3 snow
2 0 4 snow
2 0 5 snow
2 0 6 snow
2 0 7 snow
2 0 8 snow
2 1 0 snow
2 1 1 snow
2 1 2 snow
2 1 3 snow
2 1 4 snow
2 1 5 snow
2 1 6 snow
2 1 7 snow
2 1 8 snow
2 2 0 snow
2 2 1 snow
2 2 2 snow
2 2 3 snow
2 2 4 snow
2 2 5 snow
2 2 6 snow
2 2 7 snow
2 2 8 snow
2 3 0 snow
2 3 1 snow
2 3 2 snow
2 3 3 snow
2 3 4 snow
2 3 5 snow
2 3 6 snow
2 3 7 snow
2 3 8 snow
2 4 0 snow
2 4 1 snow
2 4 2 snow
2 4 3 snow
2 4 4 snow
2 4 5 snow
2 4 6 snow
2 4 7 snow
2 4 8 snow
2 5 0 snow
2 5 1 snow
2 5 2 snow
2 5 3 snow
2 5 4 snow
2 5 5 snow
2 5 6 snow
2 5 7 snow
2 5 8 snow
2 6 0 snow
2 6 1 snow
2 6 2 snow
2 6 3 snow
2 6 4 snow
2 6 5 snow
2 6 6 snow
2 6 7 snow
2 6 8 snow
2 7 0 snow
2 7 1 snow
2 7 2 snow
2 7 3 snow
2 7 4 snow
2 7 5 snow
2 7 6 snow
2 7 7 snow
2 7 8 snow
2 8 0 snow
2 8 1 snow
2 8 2 snow
2 8 3 snow
2 8 4 snow
2 8 5 snow
2 8 6 snow
2 8 7 snow
2 8 8 snow
2 9 0 snow
2 9 1 snow
2 9 2 snow
2 9 3 snow
2 9 4 snow
2 9 5 snow
2 9 6 snow
2 9 7 snow
2 9 8 snow
2 10 0 snow
2 10 1 snow
2 10 2 snow
2 10 3 snow
2 10 4 snow
2 10 5 snow
2 10 6 snow
2 10 7 snow
2 10 8 snow
2 11 0 snow
2 11 1 snow
2 11 2 snow
2 11 3 snow
2 11 4 snow
2 11 5 snow
2 11 6 snow
2 11 7 snow
2 11 8 snow
2 12 0 snow
2 12 1 snow
2 12 2 snow
2 12 3 snow
2 12 4 snow
2 12 5 snow
2 12 6 snow
2 12 7 snow
2 12 8 snow
2 13 0 snow
2 13 1 snow
2 13 2 snow
2 13 3 snow
2 13 4 snow
2 13 5 snow
2 13 6 snow
2 13 7 snow
2 13 8 snow
2 14 0 snow
2 14 1 snow
2 14 2 snow
2 14 3 snow
2 14 4 snow
2 14 5 snow
2 14 6 snow
2 14 7 snow
2 14 8 snow
2 15 0 snow
2 15 1 snow
2 15 2 snow
2 15 3 snow
2 15 4 snow
2 15 5 snow
2 15 6 snow
2 15 7 snow
2 15 8 snow
2 16 0 snow
2 16 1 snow
2 16 2 snow
2 16 3 snow
2 16 4 snow
2 16 5 snow
2 16 6 snow
2 16 7 snow
2 16 8 snow
2 17 0 snow
2 17 1 snow
2 17 2 snow
2 17 3 snow
2 17 4 snow
2 17 5 snow
2 17 6 snow
2 17 7 snow
2 17 8 snow
2 18 0 snow
2 18 1 snow
2 18 2 snow
2 18 3 snow
2 18 4 snow
2 18 5 snow
2 18 6 snow
2 18 7 snow
2 18 8 snow
2 19 0 snow
2 19 1 snow
2 19 2 snow
2 19 3 snow
2 19 4 snow
2 19 5 snow
2 19 6 snow
2 19 7 snow
2 19 8 snow
2 20 0 snow
2 20 1 snow
2 20 2 snow
2 20 3 snow
2 20 4 snow
2 20 5 snow
2 20 6 snow
2 20 7 snow
2 20 8 snow
2 21 0 snow
2 21 1 snow
2 21 2 snow
2 21 3 snow
2 21 4 snow
2 21 5 snow
2 21 6 snow
2 21 7 snow
2 21 8 snow
2 22 0 snow
2 22 1 snow
2 22 2 snow
2 22 3 snow
2 22 4 snow
2 22 5 snow
2 22 6 snow
2 22 7 snow
2 22 8 snow
2 23 0 snow
2 23 1 snow
2 23 2 snow
2 23 3 snow
2 23 4 snow
2 23 5 snow
2 23 6 snow
2 23 7 snow
2 23 8 snow
2 24 0 snow
2 24 1 snow
2 24 2 snow
2 24 3 snow
2 24 4 snow
2 24 5 snow
2 24 6 snow
2 24 7 snow
2 24 8 snow
2 25 0 snow
2 25 1 snow
2 25 2 snow
2 25 3 snow
2 25 4 snow
2 25 5 snow
2 25 6 snow
2 25 7 snow
2 25 8 snow
2 26 0 snow
2 26 1 snow
2 26 2 snow
2 26 3 snow
2 26 4 snow
2 26 5 snow
2 26 6 snow
2 26 7 snow
2 26 8 snow
2 27 0 snow
2 27 1 snow
2 27 2 snow
2 27 3 snow
2 27 4 snow
2 27 5 snow
2 27 6 snow
2 27 7 snow
2 27 8 snow
2 27 9 snow
2 28 0 snow
2 28 1 snow
2 28 2 snow
2 28 3 snow
2 28 4 snow
2 28 5 snow
2 28 6 snow
2 28 7 snow
2 28 8 snow
2 28 9 snow
2 29 0 snow
2 29 1 snow
2 29 2 snow
2 29 3 snow
2 29 4 snow
2 29 5 snow
2 29 6 snow
2 29 7 snow
2 29 8 snow
2 29 9 snow
2 30 0 snow
2 30 1 snow
2 30 2 snow
2 30 3 snow
2 30 4 snow
2 30 5 snow
2 30 6 snow
2 30 7 snow
2 30 8 snow
2 30 9 snow
2 31 0 snow
2 31 1 snow
2 31 2 snow
2 31 3 snow
2 31 4 snow
2 31 5 snow
2 31 6 snow
2 31 7 snow
2 31 8 snow
2 31 9 snow
2 32 0 snow
2 32 1 snow
2 32 2 snow
2 32 3 snow
2 32 4 snow
2 32 5 snow
2 32 6 snow
2 32 7 snow
2 32 8 snow
2 32 9 snow
2 33 0 snow
2 33 1 snow
2 33 2 snow
2 33 3 snow
2 33 4 snow
2 33 5 snow
2 33 6 snow
2 33 7 snow
2 33 8 snow
2 33 9 snow
2 34 0 snow
2 34 1 snow
2 34 2 snow
2 34 3 snow
2 34 4 snow
2 34 5 snow
2 34 6 snow
2 34 7 snow
2 34 8 snow
2 34 9 snow
2 35 0 snow
2 35 1 snow
2 35 2 snow
2 35 3 snow
2 35 4 snow
2 35 5 snow
2 35 6 snow
2 35 7 snow
2 35 8 snow
2 35 9 snow
2 36 0 snow
2 36 1 snow
2 36 2 snow
2 36 3 snow
2 36 4 snow
2 36 5 snow
2 36 6 snow
2 36 7 snow
2 36 8 snow
2 36 9 snow
2 37 0 snow
2 37 1 snow
2 37 2 snow
2 37 3 snow
2 37 4 snow
2 37 5 snow
2 37 6 snow
2 37 7 snow
2 37 8 snow
2 37 9 snow
2 38 0 snow
2 38 1 snow
2 38 2 snow
2 38 3 snow
2 38 4 snow
2 38 5 snow
2 38 6 snow
2 38 7 snow
2 38 8 snow
2 38 9 snow
2 39 0 snow
2 39 1 snow
2 39 2 snow
2 39 3 snow
2 39 4 snow
2 39 5 snow
2 39 6 snow
2 39 7 snow
2 39 8 snow
2 39 9 snow
2 40 0 snow
2 40 1 snow
2 40 2 snow
2 40 3 snow
2 40 4 snow
2 40 5 snow
2 40 6 snow
2 40 7 snow
2 40 8 snow
2 40 9 snow
2 41 0 snow
2 41 1 snow
2 41 2 snow
2 41 3 snow
2 41 4 snow
2 41 5 snow
2 41 6 snow
2 41 7 snow
2 41 8 snow
2 41 9 snow
2 42 0 snow
2 42 1 snow
2 42 2 snow
2 42 3 snow
2 42 4 snow
2 42 5 snow
2 42 6 snow
2 42 7 snow
2 42 8 snow
2 42 9 snow
2 43 0 snow
2 43 1 snow
2 43 2 snow
2 43 3 snow
2 43 4 snow
2 43 5 snow
2 43 6 snow
2 43 7 snow
2 43 8 snow
2 43 9 snow
2 44 0 snow
2 44 1 snow
2 44 2 snow
2 44 3 snow
2 44 4 snow
2 44 5 snow
2 44 6 snow
2 44 7 snow
2 44 8 snow
2 44 9 snow
2 45 0 snow
2 45 1 snow
2 45 2 snow
2 45 3 snow
2 45 4 snow
2 45 5 snow
2 45 6 snow
2 45 7 snow
2 45 8 snow
2 45 9 snow
2 46 0 snow
2 46 1 snow
2 46 2 snow
2 46 3 snow
2 46 4 snow
2 46 5 snow
2 46 6 snow
2 46 7 snow
2 46 8 snow
2 46 9 snow
2 47 0 snow
2 47 1 snow
2 47 2 snow
2 47 3 snow
2 47 4 snow
2 47 5 snow
2 47 6 snow
2 47 7 snow
2 47 8 snow
2 47 9 snow
2 48 0 snow
2 48 1 snow
2 48 2 snow
2 48 3 snow
2 48 4 snow
2 48 5 snow
2 48 6 snow
2 48 7 snow
2 48 8 snow
2 48 9 snow
2 49 0 snow
2 49 1 snow
2 49 2 snow
2 49 3 snow
2 49 4 snow
2 49 5 snow
2 49 6 snow
2 49 7 snow
2 49 8 snow
2 49 9 snow
2 50 0 snow
2 50 1 snow
2 50 2 snow
2 50 3 snow
2 50 4 snow
2 50 5 snow
2 50 6 snow
2 50 7 snow
2 50 8 snow
2 50 9 snow
2 51 0 snow
2 51 1 snow
2 51 2 snow
2 51 3 snow
2 51 4 snow
2 51 5 snow
2 51 6 snow
2 51 7 snow
2 51 8 snow
2 51 9 snow
2 52 0 snow
2 52 1 snow
2 52 2 snow
2 52 3 snow
2 52 4 snow
2 52 5 snow
2 52 6 snow
2 52 7 snow
2 52 8 snow
2 52 9 snow
2 53 0 snow
2 53 1 snow
2 53 2 snow
2 53 3 snow
2 53 4 snow
2 53 5 snow
2 53 6 snow
2 53 7 snow
2 53 8 snow
2 53 9 snow
2 54 0 snow
2 54 1 snow
2 54 2 snow
2 54 3 snow
2 54 4 snow
2 54 5 snow
2 54 6 snow
2 54 7 snow
2 54 8 snow
2 54 9 snow
2 55 0 snow
2 55 1 snow
2 55 2 snow
2 55 3 snow
2 55 4 snow
2 55 5 snow
2 55 6 snow
2 55 7 snow
2 55 8 snow
2 55 9 snow
2 56 0 snow
2 56 1 snow
2 56 2 snow
2 56 3 snow
2 56 4 snow
2 56 5 snow
2 56 6 snow
2 56 7 snow
2 56 8 snow
2 56 9 snow
2 57 0 snow
2 57 1 snow
2 57 2 snow
2 57 3 snow
2 57 4 snow
2 57 5 snow
2 57 6 snow
2 57 7 snow
2 57 8 snow
2 57 9 snow
2 58 0 snow
2 58 1 snow
2 58 2 snow
2 58 3 snow
2 58 4 snow
2 58 5 snow
2 58 6 snow
2 58 7 snow
2 58 8 snow
2 58 9 snow
2 59 0 snow
2 59 1 snow
2 59 2 snow
2 59 3 snow
2 59 4 snow
2 59 5 snow
2 59 6 snow
2 59 7 snow
2 59 8 snow
2 59 9 snow
2 60 0 snow
2 60 1 snow
2 60 2 snow
2 60 3 snow
2 60 4 snow
2 60 5 snow
2 60 6 snow
2 60 7 snow
2 60 8 snow
2 60 9 snow
2 61 0 snow
2 61 1 snow
2 61 2 snow
2 61 3 snow
2 61 4 snow
2 61 5 snow
2 61 6 snow
2 61 7 snow
2 61 8 snow
2 61 9 snow
2 62 0 snow
2 62 1 snow
2 62 2 snow
2 62 3 snow
2 62 4 snow
2 62 5 snow
2 62 6 snow
2 62 7 snow
2 62 8 snow
2 62 9 snow
2 63 0 snow
2 63 1 snow
2 63 2 snow
2 63 3 snow
2 63 4 snow
2 63 5 snow
2 63 6 snow
2 63 7 snow
2 63 8 snow
2 63 9 snow
2 64 0 snow
2 64 1 snow
2 64 2 snow
2 64 3 snow
2 64 4 snow
2 64 5 snow
2 64 6 snow
2 64 7 snow
2 64 8 snow
2 64 9 snow
2 65 0 snow
2 65 1 snow
2 65 2 snow
2 65 3 snow
2 65 4 snow
2 65 5 snow
2 65 6 snow
2 65 7 snow
2 65 8 snow
2 65 9 snow
2 66 0 snow
2 66 1 snow
2 66 2 snow
2 66 3 snow
2 66 4 snow
2 66 5 snow
2 66 6 snow
2 66 7 snow
2 66 8 snow
2 66 9 snow
2 67 0 snow
2 67 1 snow
2 67 2 snow
2 67 3 snow
2 67 4 snow
2 67 5 snow
2 67 6 snow
2 67 7 snow
2 67 8 snow
2 67 9 snow
2 68 0 snow
2 68 1 snow
2 68 2 snow
2 68 3 snow
2 68 4 snow
2 68 5 snow
2 68 6 snow
2 68 7 snow
2 68 8 snow
2 68 9 snow
2 69 0 snow
2 69 1 snow
2 69 2 snow
2 69 3 snow
2 69 4 snow
2 69 5 snow
2 69 6 snow
2 69 7 snow
2 69 8 snow
2 69 9 snow
2 70 0 snow
2 70 1 snow
2 70 2 snow
2 70 3 snow
2 70 4 snow
2 70 5 snow
2 70 6 snow
2 70 7 snow
2 70 8 snow
2 70 9 snow
2 71 0 snow
2 71 1 snow
2 71 2 snow
2 71 3 snow
2 71 4 snow
2 71 5 snow
2 71 6 snow
2 71 7 snow
2 71 8 snow
2 71 9 snow
2 72 0 snow
2 72 1 snow
2 72 2 snow
2 72 3 snow
2 72 4 snow
2 72 5 snow
2 72 6 snow
2 72 7 snow
2 72 8 snow
2 72 9 snow
2 73 0 snow
2 73 1 snow
2 73 2 snow
2 73 3 snow
2 73 4 snow
2 73 5 snow
2 73 6 snow
2 73 7 snow
2 73 8 snow
2 73 9 snow
2 74 0 snow
2 74 1 snow
2 74 2 snow
2 74 3 snow
2 74 4 snow
2 74 5 snow
2 74 6 snow
2 74 7 snow
2 74 8 snow
2 74 9 snow
2 75 0 snow
2 75 1 snow
2 75 2 snow
2 75 3 snow
2 75 4 snow
2 75 5 snow
2 75 6 snow
2 75 7 snow
2 75 8 snow
2 75 9 snow
2 76 0 snow
2 76 1 snow
2 76 2 snow
2 76 3 snow
2 76 4 snow
2 76 5 snow
2 76 6 snow
2 76 7 snow
2 76 8 snow
2 76 9 snow
2 77 0 snow
2 77 1 snow
2 77 2 snow
2 77 3 snow
2 77 4 snow
2 77 5 snow
2 77 6 snow
2 77 7 snow
2 77 8 snow
2 77 9 snow
2 78 0 snow
2 78 1 snow
2 78 2 snow
2 78 3 snow
2 78 4 snow
2 78 5 snow
2 78 6 snow
2 78 7 snow
2 78 8 snow
2 78 9 snow
2 79 0 snow
2 79 1 snow
2 79 2 snow
2 79 3 snow
2 79 4 snow
2 79 5 snow
2 79 6 snow
2 79 7 snow
2 79 8 snow
2 79 9 snow
2 80 0 snow
2 80 1 snow
2 80 2 snow
2 80 3 snow
2 80 4 snow
2 80 5 snow
2 80 6 snow
2 80 7 snow
2 80 8 snow
2 80 9 snow
2 81 0 snow
2 81 1 snow
2 81 2 snow
2 81 3 snow
2 81 4 snow
2 81 5 snow
2 81 6 snow
2 81 7 snow
2 81 8 snow
2 81 9 snow
2 82 0 snow
2 82 1 snow
2 82 2 snow
2 82 3 snow
2 82 4 snow
2 82 5 snow
2 82 6 snow
2 82 7 snow
2 82 8 snow
2 82 9 snow
2 83 0 snow
2 83 1 snow
2 83 2 snow
2 83 3 snow
2 83 4 snow
2 83 5 snow
2 83 6 snow
2 83 7 snow
2 83 8 snow
2 83 9 snow
2 84 0 snow
2 84 1 snow
2 84 2 snow
2 84 3 snow
2 84 4 snow
2 84 5 snow
2 84 6 snow
2 84 7 snow
2 84 8 snow
2 84 9 snow
2 85 0 snow
2 85 1 snow
2 85 2 snow
2 85 3 snow
2 85 4 snow
2 85 5 snow
2 85 6 snow
2 85 7 snow
2 85 8 snow
2 85 9 snow
2 86 0 snow
2 86 1 snow
2 86 2 snow
2 86 3 snow
2 86 4 snow
2 86 5 snow
2 86 6 snow
2 86 7 snow
2 86 8 snow
2 86 9 snow
2 87 0 snow
2 87 1 snow
2 87 2 snow
2 87 3 snow
2 87 4 snow
2 87 5 snow
2 87 6 snow
2 87 7 snow
2 87 8 snow
2 87 9 snow
2 88 0 snow
2 88 1 snow
2 88 2 snow
2 88 3 snow
2 88 4 snow
2 88 5 snow
2 88 6 snow
2 88 7 snow
2 88 8 snow
2 88 9 snow
2 89 0 snow
2 89 1 snow
2 89 2 snow
2 89 3 snow
2 89 4 snow
2 89 5 snow
2 89 6 snow
2 89 7 snow
2 89 8 snow
2 89 9 snow
2 90 0 snow
2 90 1 snow
2 90 2 snow
2 90 3 snow
2 90 4 snow
2 90 5 snow
2 90 6 snow
2 90 7 snow
2 90 8 snow
2 90 9 snow
2 91 0 snow
2 91 1 snow
2 91 2 snow
2 91 3 snow
2 91 4 snow
2 91 5 snow
2 91 6 snow
2 91 7 snow
2 91 8 snow
2 91 9 snow
2 92 0 snow
2 92 1 snow
2 92 2 snow
2 92 3 snow
2 92 4 snow
2 92 5 snow
2 92 6 snow
2 92 7 snow
2 92 8 snow
2 92 9 snow
2 93 0 snow
2 93 1 snow
2 93 2 snow
2 93 3 snow
2 93 4 snow
2 93 5 snow
2 93 6 snow
2 93 7 snow
2 93 8 snow
2 93 9 snow
2 94 0 snow
2 94 1 snow
2 94 2 snow
2 94 3 snow
2 94 4 snow
2 94 5 snow
2 94 6 snow
2 94 7 snow
2 94 8 snow
2 94 9 snow
2 95 0 snow
2 95 1 snow
2 95 2 snow
2 95 3 snow
2 95 4 snow
2 95 5 snow
2 95 6 snow
2 95 7 snow
2 95 8 snow
2 95 9 snow
2 96 0 snow
2 96 1 snow
2 96 2 snow
2 96 3 snow
2 96 4 snow
2 96 5 snow
2 96 6 snow
2 96 7 snow
2 96 8 snow
2 96 9 snow
2 97 0 snow
2 97 1 snow
2 97 2 snow
2 97 3 snow
2 97 4 snow
2 97 5 snow
2 97 6 snow
2 97 7 snow
2 97 8 snow
2 97 9 snow
2 98 0 snow
2 98 1 snow
2 98 2 snow
2 98 3 snow
2 98 4 snow
2 98 5 snow
2 98 6 snow
2 98 7 snow
2 98 8 snow
2 98 9 snow
2 99 0 snow
2 99 1 snow
2 99 2 snow
2 99 3 snow
2 99 4 snow
2 99 5 snow
2 99 6 snow
2 99 7 snow
2 99 8 snow
2 99 9 snow
3 0 0 snow
3 0 1 snow
3 0 2 snow
3 0 3 snow
3 0 4 snow
3 0 5 snow
3 0 6 snow
3 0 7 snow
3 0 8 snow
3 1 0 snow
3 1 1 snow
3 1 2 snow
3 1 3 snow
3 1 4 snow
3 1 5 snow
3 1 6 snow
3 1 7 snow
3 1 8 snow
3 2 0 snow
3 2 1 snow
3 2 2 snow
3 2 3 snow
3 2 4 snow
3 2 5 snow
3 2 6 snow
3 2 7 snow
3 2 8 snow
3 3 0 snow
3 3 1 snow
3 3 2 snow
3 3 3 snow
3 3 4 snow
3 3 5 snow
3 3 6 snow
3 3 7 snow
3 3 8 snow
3 4 0 snow
3 4 1 snow
3 4 2 snow
3 4 3 snow
3 4 4 snow
3 4 5 snow
3 4 6 snow
3 4 7 snow
3 4 8 snow
3 5 0 snow
3 5 1 snow
3 5 2 snow
3 5 3 snow
3 5 4 snow
3 5 5 snow
3 5 6 snow
3 5 7 snow
3 5 8 snow
3 6 0 snow
3 6 1 snow
3 6 2 snow
3 6 3 snow
3 6 4 snow
3 6 5 snow
3 6 6 snow
3 6 7 snow
3 6 8 snow
3 7 0 snow
3 7 1 snow
3 7 2 snow
3 7 3 snow
3 7 4 snow
3 7 5 snow
3 7 6 snow
3 7 7 snow
3 7 8 snow
3 8 0 snow
3 8 1 snow
3 8 2 snow
3 8 3 snow
3 8 4 snow
3 8 5 snow
3 8 6 snow
3 8 7 snow
3 8 8 snow
3 9 0 snow
3 9 1 snow
3 9 2 snow
3 9 3 snow
3 9 4 snow
3 9 5 snow
3 9 6 snow
3 9 7 snow
3 9 8 snow
3 10 0 snow
3 10 1 snow
3 10 2 snow
3 10 3 snow
3 10 4 snow
3 10 5 snow
3 10 6 snow
3 10 7 snow
3 10 8 snow
3 11 0 snow
3 11 1 snow
3 11 2 snow
3 11 3 snow
3 11 4 snow
3 11 5 snow
3 11 6 snow
3 11 7 snow
3 11 8 snow
3 12 0 snow
3 12 1 snow
3 12 2 snow
3 12 3 snow
3 12 4 snow
3 12 5 snow
3 12 6 snow
3 12 7 snow
3 12 8 snow
3 13 0 snow
3 13 1 snow
3 13 2 snow
3 13 3 snow
3 13 4 snow
3 13 5 snow
3 13 6 snow
3 13 7 snow
3 13 8 snow
3 14 0 snow
3 14 1 snow
3 14 2 snow
3 14 3 snow
3 14 4 snow
3 14 5 snow
3 14 6 snow
3 14 7 snow
3 14 8 snow
3 15 0 snow
3 15 1 snow
3 15 2 snow
3 15 3 snow
3 15 4 snow
3 15 5 snow
3 15 6 snow
3 15 7 snow
3 15 8 snow
3 16 0 snow
3 16 1 snow
3 16 2 snow
3 16 3 snow
3 16 4 snow
3 16 5 snow
3 16 6 snow
3 16 7 snow
3 16 8 snow
3 17 0 snow
3 17 1 snow
3 17 2 snow
3 17 3 snow
3 17 4 snow
3 17 5 snow
3 17 6 snow
3 17 7 snow
3 17 8 snow
3 18 0 snow
3 18 1 snow
3 18 2 snow
3 18 3 snow
3 18 4 snow
3 18 5 snow
3 18 6 snow
3 18 7 snow
3 18 8 snow
3 19 0 snow
3 19 1 snow
3 19 2 snow
3 19 3 snow
3 19 4 snow
3 19 5 snow
3 19 6 snow
3 19 7 snow
3 19 8 snow
3 20 0 snow
3 20 1 snow
3 20 2 snow
3 20 3 snow
3 20 4 snow
