f 0.600000 0.600000 0.600000 
1 14 6 snow
1 14 7 snow
1 14 8 pavement
1 14 9 pavement
1 14 10 pavement
1 14 11 pavement
1 14 12 pavement
1 15 0 snow
1 15 1 snow
1 15 2 snow
1 15 3 snow
1 15 4 snow
1 15 5 snow
1 15 6 snow
1 15 7 snow
1 15 8 pavement
1 15 9 pavement
1 15 10 pavement
1 15 11 pavement
1 15 12 pavement
1 16 0 snow
1 16 1 snow
1 16 2 snow
1 16 3 snow
1 16 4 snow
1 16 5 snow
1 16 6 snow
1 16 7 snow
1 16 8 pavement
1 16 9 pavement
1 16 10 pavement
1 16 11 pavement
1 16 12 pavement
1 17 0 snow
1 17 1 snow
1 17 2 snow
1 17 3 snow
1 17 4 snow
1 17 5 snow
1 17 6 snow
1 17 7 snow
1 17 8 pavement
1 17 9 pavement
1 17 10 pavement
1 17 11 pavement
1 17 12 pavement
1 18 0 snow
1 18 1 snow
1 18 2 snow
1 18 3 snow
1 18 4 snow
1 18 5 snow
1 18 6 snow
1 18 7 snow
1 18 8 pavement
1 18 9 pavement
1 18 10 pavement
1 18 11 pavement
1 18 12 pavement
1 19 0 snow
1 19 1 snow
1 19 2 snow
1 19 3 snow
1 19 4 snow
1 19 5 snow
1 19 6 snow
1 19 7 snow
1 19 8 pavement
1 19 9 pavement
1 19 10 pavement
1 19 11 pavement
1 19 12 pavement
1 20 0 snow
1 20 1 snow
1 20 2 snow
1 20 3 snow
1 20 4 snow
1 20 5 snow
1 20 6 snow
1 20 7 snow
1 20 8 pavement
1 20 9 pavement
1 20 10 pavement
1 20 11 pavement
1 20 12 pavement
1 21 0 snow
1 21 1 snow
1 21 2 snow
1 21 3 snow
1 21 4 snow
1 21 5 snow
1 21 6 snow
1 21 7 snow
1 21 8 pavement
1 21 9 pavement
1 21 10 pavement
1 21 11 pavement
1 21 12 pavement
1 22 0 snow
1 22 1 snow
1 22 2 snow
1 22 3 snow
1 22 4 snow
1 22 5 snow
1 22 6 snow
1 22 7 snow
1 22 8 pavement
1 22 9 pavement
1 22 10 pavement
1 22 11 pavement
1 22 12 pavement
1 23 0 snow
1 23 1 snow
1 23 2 snow
1 23 3 snow
1 23 4 snow
1 23 5 snow
1 23 6 snow
1 23 7 snow
1 23 8 pavement
1 23 9 pavement
1 23 10 pavement
1 23 11 pavement
1 23 12 pavement
1 24 0 snow
1 24 1 snow
1 24 2 snow
1 24 3 snow
1 24 4 snow
1 24 5 snow
1 24 6 snow
1 24 7 snow
1 24 8 pavement
1 24 9 pavement
1 24 10 pavement
1 24 11 pavement
1 24 12 pavement
1 25 0 snow
1 25 1 snow
1 25 2 snow
1 25 3 snow
1 25 4 snow
1 25 5 snow
1 25 6 snow
1 25 7 snow
1 25 8 pavement
1 25 9 pavement
1 25 10 pavement
1 25 11 pavement
1 25 12 pavement
1 26 0 snow
1 26 1 snow
1 26 2 snow
1 26 3 snow
1 26 4 snow
1 26 5 snow
1 26 6 snow
1 26 7 snow
1 26 8 pavement
1 26 9 pavement
1 26 10 pavement
1 26 11 pavement
1 26 12 pavement
1 27 0 snow
1 27 1 snow
1 27 2 snow
1 27 3 snow
1 27 4 snow
1 27 5 snow
1 27 6 snow
1 27 7 snow
1 27 8 pavement
1 27 9 pavement
1 27 10 pavement
1 27 11 pavement
1 27 12 pavement
1 28 0 snow
1 28 1 snow
1 28 2 snow
1 28 3 snow
1 28 4 snow
1 28 5 snow
1 28 6 snow
1 28 7 snow
1 28 8 pavement
1 28 9 pavement
1 28 10 pavement
1 28 11 pavement
1 28 12 pavement
1 29 0 snow
1 29 1 snow
1 29 2 snow
1 29 3 snow
1 29 4 snow
1 29 5 snow
1 29 6 snow
1 29 7 snow
1 29 8 pavement
1 29 9 pavement
1 29 10 pavement
1 29 11 pavement
1 29 12 pavement
1 30 0 snow
1 30 1 snow
1 30 2 snow
1 30 3 snow
1 30 4 snow
1 30 5 snow
1 30 6 snow
1 30 7 snow
1 30 8 pavement
1 30 9 pavement
1 30 10 pavement
1 30 11 pavement
1 30 12 pavement
1 31 0 snow
1 31 1 snow
1 31 2 snow
1 31 3 snow
1 31 4 snow
1 31 5 snow
1 31 6 snow
1 31 7 snow
1 31 8 pavement
1 31 9 pavement
1 31 10 pavement
1 31 11 pavement
1 31 12 pavement
1 32 0 snow
1 32 1 snow
1 32 2 snow
1 32 3 snow
1 32 4 snow
1 32 5 snow
1 32 6 snow
1 32 7 snow
1 32 8 pavement
1 32 9 pavement
1 32 10 pavement
1 32 11 pavement
1 32 12 pavement
1 33 0 snow
1 33 1 snow
1 33 2 snow
1 33 3 snow
1 33 4 snow
1 33 5 snow
1 33 6 snow
1 33 7 snow
1 33 8 pavement
1 33 9 pavement
1 33 10 pavement
1 33 11 pavement
1 33 12 pavement
1 34 0 snow
1 34 1 snow
1 34 2 snow
1 34 3 snow
1 34 4 snow
1 34 5 snow
1 34 6 snow
1 34 7 snow
1 34 8 pavement
1 34 9 pavement
1 34 10 pavement
1 34 11 pavement
1 34 12 pavement
1 35 0 snow
1 35 1 snow
1 35 2 snow
1 35 3 snow
1 35 4 snow
1 35 5 snow
1 35 6 snow
1 35 7 snow
1 35 8 pavement
1 35 9 pavement
1 35 10 pavement
1 35 11 pavement
1 35 12 pavement
1 36 0 snow
1 36 1 snow
1 36 2 snow
1 36 3 snow
1 36 4 snow
1 36 5 snow
1 36 6 snow
1 36 7 snow
1 36 8 pavement
1 36 9 pavement
1 36 10 pavement
1 36 11 pavement
1 36 12 pavement
1 37 0 snow
1 37 1 snow
1 37 2 snow
1 37 3 snow
1 37 4 snow
1 37 5 snow
1 37 6 snow
1 37 7 snow
1 37 8 pavement
1 37 9 pavement
1 37 10 pavement
1 37 11 pavement
1 37 12 pavement
1 38 0 snow
1 38 1 snow
1 38 2 snow
1 38 3 snow
1 38 4 snow
1 38 5 snow
1 38 6 snow
1 38 7 snow
1 38 8 pavement
1 38 9 pavement
1 38 10 pavement
1 38 11 pavement
1 38 12 pavement
1 39 0 snow
1 39 1 snow
1 39 2 snow
1 39 3 snow
1 39 4 snow
1 39 5 snow
1 39 6 snow
1 39 7 snow
1 39 8 pavement
1 39 9 pavement
1 39 10 pavement
1 39 11 pavement
1 39 12 pavement
1 40 0 snow
1 40 1 snow
1 40 2 snow
1 40 3 snow
1 40 4 snow
1 40 5 snow
1 40 6 snow
1 40 7 snow
1 40 8 pavement
1 40 9 pavement
1 40 10 pavement
1 40 11 pavement
1 40 12 pavement
1 41 0 snow
1 41 1 snow
1 41 2 snow
1 41 3 snow
1 41 4 snow
1 41 5 snow
1 41 6 snow
1 41 7 snow
1 41 8 pavement
1 41 9 pavement
1 41 10 pavement
1 41 11 pavement
1 41 12 pavement
1 42 0 snow
1 42 1 snow
1 42 2 snow
1 42 3 snow
1 42 4 snow
1 42 5 snow
1 42 6 snow
1 42 7 snow
1 42 8 pavement
1 42 9 pavement
1 42 10 pavement
1 42 11 pavement
1 42 12 pavement
1 43 0 snow
1 43 1 snow
1 43 2 snow
1 43 3 snow
1 43 4 snow
1 43 5 snow
1 43 6 snow
1 43 7 snow
1 43 8 pavement
1 43 9 pavement
1 43 10 pavement
1 43 11 pavement
1 43 12 pavement
1 44 0 snow
1 44 1 snow
1 44 2 snow
1 44 3 snow
1 44 4 snow
1 44 5 snow
1 44 6 snow
1 44 7 snow
1 44 8 pavement
1 44 9 pavement
1 44 10 pavement
1 44 11 pavement
1 44 12 pavement
1 45 0 snow
1 45 1 snow
1 45 2 snow
1 45 3 snow
1 45 4 snow
1 45 5 snow
1 45 6 snow
1 45 7 snow
1 45 8 pavement
1 45 9 pavement
1 45 10 pavement
1 45 11 pavement
1 45 12 pavement
1 46 0 snow
1 46 1 snow
1 46 2 snow
1 46 3 snow
1 46 4 snow
1 46 5 snow
1 46 6 snow
1 46 7 snow
1 46 8 pavement
1 46 9 pavement
1 46 10 pavement
1 46 11 pavement
1 46 12 pavement
1 47 0 snow
1 47 1 snow
1 47 2 snow
1 47 3 snow
1 47 4 snow
1 47 5 snow
1 47 6 snow
1 47 7 snow
1 47 8 pavement
1 47 9 pavement
1 47 10 pavement
1 47 11 pavement
1 47 12 pavement
1 48 0 snow
1 48 1 snow
1 48 2 snow
1 48 3 snow
1 48 4 snow
1 48 5 snow
1 48 6 snow
1 48 7 snow
1 48 8 pavement
1 48 9 pavement
1 48 10 pavement
1 48 11 pavement
1 48 12 pavement
1 49 0 snow
1 49 1 snow
1 49 2 snow
1 49 3 snow
1 49 4 snow
1 49 5 snow
1 49 6 snow
1 49 7 snow
1 49 8 pavement
1 49 9 pavement
1 49 10 pavement
1 49 11 pavement
1 49 12 pavement
1 50 0 snow
1 50 1 snow
1 50 2 snow
1 50 3 snow
1 50 4 snow
1 50 5 snow
1 50 6 snow
1 50 7 snow
1 50 8 pavement
1 50 9 pavement
1 50 10 pavement
1 50 11 pavement
1 50 12 pavement
1 51 0 snow
1 51 1 snow
1 51 2 snow
1 51 3 snow
1 51 4 snow
1 51 5 snow
1 51 6 snow
1 51 7 snow
1 51 8 pavement
1 51 9 pavement
1 51 10 pavement
1 51 11 pavement
1 51 12 pavement
1 52 0 snow
1 52 1 snow
1 52 2 snow
1 52 3 snow
1 52 4 snow
1 52 5 snow
1 52 6 snow
1 52 7 snow
1 52 8 pavement
1 52 9 pavement
1 52 10 pavement
1 52 11 pavement
1 52 12 pavement
1 53 0 snow
1 53 1 snow
1 53 2 snow
1 53 3 snow
1 53 4 snow
1 53 5 snow
1 53 6 snow
1 53 7 snow
1 53 8 pavement
1 53 9 pavement
1 53 10 pavement
1 53 11 pavement
1 53 12 pavement
1 54 0 snow
1 54 1 snow
1 54 2 snow
1 54 3 snow
1 54 4 snow
1 54 5 snow
1 54 6 snow
1 54 7 snow
1 54 8 pavement
1 54 9 pavement
1 54 10 pavement
1 54 11 pavement
1 54 12 pavement
1 55 0 snow
1 55 1 snow
1 55 2 snow
1 55 3 snow
1 55 4 snow
1 55 5 snow
1 55 6 snow
1 55 7 snow
1 55 8 pavement
1 55 9 pavement
1 55 10 pavement
1 55 11 pavement
1 55 12 pavement
1 56 0 snow
1 56 1 snow
1 56 2 snow
1 56 3 snow
1 56 4 snow
1 56 5 snow
1 56 6 snow
1 56 7 snow
1 56 8 pavement
1 56 9 pavement
1 56 10 pavement
1 56 11 pavement
1 56 12 pavement
1 57 0 snow
1 57 1 snow
1 57 2 snow
1 57 3 snow
1 57 4 snow
1 57 5 snow
1 57 6 snow
1 57 7 snow
1 57 8 pavement
1 57 9 pavement
1 57 10 pavement
1 57 11 pavement
1 57 12 pavement
1 58 0 snow
1 58 1 snow
1 58 2 snow
1 58 3 snow
1 58 4 snow
1 58 5 snow
1 58 6 snow
1 58 7 snow
1 58 8 pavement
1 58 9 pavement
1 58 10 pavement
1 58 11 pavement
1 58 12 pavement
1 59 0 snow
1 59 1 snow
1 59 2 snow
1 59 3 snow
1 59 4 snow
1 59 5 snow
1 59 6 snow
1 59 7 snow
1 59 8 pavement
1 59 9 pavement
1 59 10 pavement
1 59 11 pavement
1 59 12 pavement
1 60 0 snow
1 60 1 snow
1 60 2 snow
1 60 3 snow
1 60 4 snow
1 60 5 snow
1 60 6 snow
1 60 7 snow
1 60 8 pavement
1 60 9 pavement
1 60 10 pavement
1 60 11 pavement
1 60 12 pavement
1 61 0 snow
1 61 1 snow
1 61 2 snow
1 61 3 snow
1 61 4 snow
1 61 5 snow
1 61 6 snow
1 61 7 snow
1 61 8 pavement
1 61 9 pavement
1 61 10 pavement
1 61 11 pavement
1 61 12 pavement
1 62 0 snow
1 62 1 snow
1 62 2 snow
1 62 3 snow
1 62 4 snow
1 62 5 snow
1 62 6 snow
1 62 7 snow
1 62 8 pavement
1 62 9 pavement
1 62 10 pavement
1 62 11 pavement
1 62 12 pavement
1 63 0 snow
1 63 1 snow
1 63 2 snow
1 63 3 snow
1 63 4 snow
1 63 5 snow
1 63 6 snow
1 63 7 snow
1 63 8 pavement
1 63 9 pavement
1 63 10 pavement
1 63 11 pavement
1 63 12 pavement
1 64 0 snow
1 64 1 snow
1 64 2 snow
1 64 3 snow
1 64 4 snow
1 64 5 snow
1 64 6 snow
1 64 7 snow
1 64 8 pavement
1 64 9 pavement
1 64 10 pavement
1 64 11 pavement
1 64 12 pavement
1 65 0 snow
1 65 1 snow
1 65 2 snow
1 65 3 snow
1 65 4 snow
1 65 5 snow
1 65 6 snow
1 65 7 snow
1 65 8 pavement
1 65 9 pavement
1 65 10 pavement
1 65 11 pavement
1 65 12 pavement
1 66 0 snow
1 66 1 snow
1 66 2 snow
1 66 3 snow
1 66 4 snow
1 66 5 snow
1 66 6 snow
1 66 7 snow
1 66 8 pavement
1 66 9 pavement
1 66 10 pavement
1 66 11 pavement
1 66 12 pavement
1 67 0 snow
1 67 1 snow
1 67 2 snow
1 67 3 snow
1 67 4 snow
1 67 5 snow
1 67 6 snow
1 67 7 snow
1 67 8 pavement
1 67 9 pavement
1 67 10 pavement
1 67 11 pavement
1 67 12 pavement
1 68 0 snow
1 68 1 snow
1 68 2 snow
1 68 3 snow
1 68 4 snow
1 68 5 snow
1 68 6 snow
1 68 7 snow
1 68 8 pavement
1 68 9 pavement
1 68 10 pavement
1 68 11 pavement
1 68 12 pavement
1 69 0 snow
1 69 1 snow
1 69 2 snow
1 69 3 snow
1 69 4 snow
1 69 5 snow
1 69 6 snow
1 69 7 snow
1 69 8 pavement
1 69 9 pavement
1 69 10 pavement
1 69 11 pavement
1 69 12 pavement
1 70 0 snow
1 70 1 snow
1 70 2 snow
1 70 3 snow
1 70 4 snow
1 70 5 snow
1 70 6 snow
1 70 7 snow
1 70 8 pavement
1 70 9 pavement
1 70 10 pavement
1 70 11 pavement
1 70 12 pavement
1 71 0 snow
1 71 1 snow
1 71 2 snow
1 71 3 snow
1 71 4 snow
1 71 5 snow
1 71 6 snow
1 71 7 snow
1 71 8 pavement
1 71 9 pavement
1 71 10 pavement
1 71 11 pavement
1 71 12 pavement
1 72 0 snow
1 72 1 snow
1 72 2 snow
1 72 3 snow
1 72 4 snow
1 72 5 snow
1 72 6 snow
1 72 7 snow
1 72 8 pavement
1 72 9 pavement
1 72 10 pavement
1 72 11 pavement
1 72 12 pavement
1 73 0 snow
1 73 1 snow
1 73 2 snow
1 73 3 snow
1 73 4 snow
1 73 5 snow
1 73 6 snow
1 73 7 snow
1 73 8 pavement
1 73 9 pavement
1 73 10 pavement
1 73 11 pavement
1 73 12 pavement
1 74 0 snow
1 74 1 snow
1 74 2 snow
1 74 3 snow
1 74 4 snow
1 74 5 snow
1 74 6 snow
1 74 7 snow
1 74 8 pavement
1 74 9 pavement
1 74 10 pavement
1 74 11 pavement
1 74 12 pavement
1 75 0 snow
1 75 1 snow
1 75 2 snow
1 75 3 snow
1 75 4 snow
1 75 5 snow
1 75 6 snow
1 75 7 snow
1 75 8 pavement
1 75 9 pavement
1 75 10 pavement
1 75 11 pavement
1 75 12 pavement
1 76 0 snow
1 76 1 snow
1 76 2 snow
1 76 3 snow
1 76 4 snow
1 76 5 snow
1 76 6 snow
1 76 7 snow
1 76 8 pavement
1 76 9 pavement
1 76 10 pavement
1 76 11 pavement
1 76 12 pavement
1 77 0 snow
1 77 1 snow
1 77 2 snow
1 77 3 snow
1 77 4 snow
1 77 5 snow
1 77 6 snow
1 77 7 snow
1 77 8 pavement
1 77 9 pavement
1 77 10 pavement
1 77 11 pavement
1 77 12 pavement
1 78 0 snow
1 78 1 snow
1 78 2 snow
1 78 3 snow
1 78 4 snow
1 78 5 snow
1 78 6 snow
1 78 7 snow
1 78 8 pavement
1 78 9 pavement
1 78 10 pavement
1 78 11 pavement
1 78 12 pavement
1 79 0 snow
1 79 1 snow
1 79 2 snow
1 79 3 snow
1 79 4 snow
1 79 5 snow
1 79 6 snow
1 79 7 snow
1 79 8 pavement
1 79 9 pavement
1 79 10 pavement
1 79 11 pavement
1 79 12 pavement
1 80 0 snow
1 80 1 snow
1 80 2 snow
1 80 3 snow
1 80 4 snow
1 80 5 snow
1 80 6 snow
1 80 7 snow
1 80 8 pavement
1 80 9 pavement
1 80 10 pavement
1 80 11 pavement
1 80 12 pavement
1 81 0 snow
1 81 1 snow
1 81 2 snow
1 81 3 snow
1 81 4 snow
1 81 5 snow
1 81 6 snow
1 81 7 snow
1 81 8 pavement
1 81 9 pavement
1 81 10 pavement
1 81 11 pavement
1 81 12 pavement
1 82 0 snow
1 82 1 snow
1 82 2 snow
1 82 3 snow
1 82 4 snow
1 82 5 snow
1 82 6 snow
1 82 7 snow
1 82 8 pavement
1 82 9 pavement
1 82 10 pavement
1 82 11 pavement
1 82 12 pavement
1 83 0 snow
1 83 1 snow
1 83 2 snow
1 83 3 snow
1 83 4 snow
1 83 5 snow
1 83 6 snow
1 83 7 snow
1 83 8 pavement
1 83 9 pavement
1 83 10 pavement
1 83 11 pavement
1 83 12 pavement
1 84 0 snow
1 84 1 snow
1 84 2 snow
1 84 3 snow
1 84 4 snow
1 84 5 snow
1 84 6 snow
1 84 7 snow
1 84 8 pavement
1 84 9 pavement
1 84 10 pavement
1 84 11 pavement
1 84 12 pavement
1 85 0 snow
1 85 1 snow
1 85 2 snow
1 85 3 snow
1 85 4 snow
1 85 5 snow
1 85 6 snow
1 85 7 snow
1 85 8 pavement
1 85 9 pavement
1 85 10 pavement
1 85 11 pavement
1 85 12 pavement
1 86 0 snow
1 86 1 snow
1 86 2 snow
1 86 3 snow
1 86 4 snow
1 86 5 snow
1 86 6 snow
1 86 7 snow
1 86 8 pavement
1 86 9 pavement
1 86 10 pavement
1 86 11 pavement
1 86 12 pavement
1 87 0 snow
1 87 1 snow
1 87 2 snow
1 87 3 snow
1 87 4 snow
1 87 5 snow
1 87 6 snow
1 87 7 snow
1 87 8 pavement
1 87 9 pavement
1 87 10 pavement
1 87 11 pavement
1 87 12 pavement
1 88 0 snow
1 88 1 snow
1 88 2 snow
1 88 3 snow
1 88 4 snow
1 88 5 snow
1 88 6 snow
1 88 7 snow
1 88 8 pavement
1 88 9 pavement
1 88 10 pavement
1 88 11 pavement
1 88 12 pavement
1 89 0 snow
1 89 1 snow
1 89 2 snow
1 89 3 snow
1 89 4 snow
1 89 5 snow
1 89 6 snow
1 89 7 snow
1 89 8 pavement
1 89 9 pavement
1 89 10 pavement
1 89 11 pavement
1 89 12 pavement
1 90 0 snow
1 90 1 snow
1 90 2 snow
1 90 3 snow
1 90 4 snow
1 90 5 snow
1 90 6 snow
1 90 7 snow
1 90 8 pavement
1 90 9 pavement
1 90 10 pavement
1 90 11 pavement
1 90 12 pavement
1 91 0 snow
1 91 1 snow
1 91 2 snow
1 91 3 snow
1 91 4 snow
1 91 5 snow
1 91 6 snow
1 91 7 snow
1 91 8 pavement
1 91 9 pavement
1 91 10 pavement
1 91 11 pavement
1 91 12 pavement
1 92 0 snow
1 92 1 snow
1 92 2 snow
1 92 3 snow
1 92 4 snow
1 92 5 snow
1 92 6 snow
1 92 7 snow
1 92 8 pavement
1 92 9 pavement
1 92 10 pavement
1 92 11 pavement
1 92 12 pavement
1 93 0 snow
1 93 1 snow
1 93 2 snow
1 93 3 snow
1 93 4 snow
1 93 5 snow
1 93 6 snow
1 93 7 snow
1 93 8 pavement
1 93 9 pavement
1 93 10 pavement
1 93 11 pavement
1 93 12 pavement
1 94 0 snow
1 94 1 snow
1 94 2 snow
1 94 3 snow
1 94 4 snow
1 94 5 snow
1 94 6 snow
1 94 7 snow
1 94 8 pavement
1 94 9 pavement
1 94 10 pavement
1 94 11 pavement
1 94 12 pavement
1 95 0 snow
1 95 1 snow
1 95 2 snow
1 95 3 snow
1 95 4 snow
1 95 5 snow
1 95 6 snow
1 95 7 snow
1 95 8 pavement
1 95 9 pavement
1 95 10 pavement
1 95 11 pavement
1 95 12 pavement
1 96 0 snow
1 96 1 snow
1 96 2 snow
1 96 3 snow
1 96 4 snow
1 96 5 snow
1 96 6 snow
1 96 7 snow
1 96 8 pavement
1 96 9 pavement
1 96 10 pavement
1 96 11 pavement
1 96 12 pavement
1 97 0 snow
1 97 1 snow
1 97 2 snow
1 97 3 snow
1 97 4 snow
1 97 5 snow
1 97 6 snow
1 97 7 snow
1 97 8 pavement
1 97 9 pavement
1 97 10 pavement
1 97 11 pavement
1 97 12 pavement
1 98 0 snow
1 98 1 snow
1 98 2 snow
1 98 3 snow
1 98 4 snow
1 98 5 snow
1 98 6 snow
1 98 7 snow
1 98 8 pavement
1 98 9 pavement
1 98 10 pavement
1 98 11 pavement
1 98 12 pavement
1 99 0 snow
1 99 1 snow
1 99 2 snow
1 99 3 snow
1 99 4 snow
1 99 5 snow
1 99 6 snow
1 99 7 snow
1 99 8 pavement
1 99 9 pavement
1 99 10 pavement
1 99 11 pavement
1 99 12 pavement
2 0 0 snow
2 0 1 snow
2 0 2 snow
2 0 3 snow
2 0 4 snow
2 0 5 snow
2 0 6 snow
2 0 7 snow
2 0 8 pavement
2 0 9 pavement
2 0 10 pavement
2 0 11 pavement
2 0 12 pavement
2 1 0 snow
2 1 1 snow
2 1 2 snow
2 1 3 snow
2 1 4 snow
2 1 5 snow
2 1 6 snow
2 1 7 snow
2 1 8 pavement
2 1 9 pavement
2 1 10 pavement
2 1 11 pavement
2 1 12 pavement
2 2 0 snow
2 2 1 snow
2 2 2 snow
2 2 3 snow
2 2 4 snow
2 2 5 snow
2 2 6 snow
2 2 7 snow
2 2 8 pavement
2 2 9 pavement
2 2 10 pavement
2 2 11 pavement
2 2 12 pavement
2 3 0 snow
2 3 1 snow
2 3 2 snow
2 3 3 snow
2 3 4 snow
2 3 5 snow
2 3 6 snow
2 3 7 snow
2 3 8 pavement
2 3 9 pavement
2 3 10 pavement
2 3 11 pavement
2 3 12 pavement
2 4 0 snow
2 4 1 snow
2 4 2 snow
2 4 3 snow
2 4 4 snow
2 4 5 snow
2 4 6 snow
2 4 7 snow
2 4 8 pavement
2 4 9 pavement
2 4 10 pavement
2 4 11 pavement
2 4 12 pavement
2 5 0 snow
2 5 1 snow
2 5 2 snow
2 5 3 snow
2 5 4 snow
2 5 5 snow
2 5 6 snow
2 5 7 snow
2 5 8 pavement
2 5 9 pavement
2 5 10 pavement
2 5 11 pavement
2 5 12 pavement
2 6 0 snow
2 6 1 snow
2 6 2 snow
2 6 3 snow
2 6 4 snow
2 6 5 snow
2 6 6 snow
2 6 7 snow
2 6 8 pavement
2 6 9 pavement
2 6 10 pavement
2 6 11 pavement
2 6 12 pavement
2 7 0 snow
2 7 1 snow
2 7 2 snow
2 7 3 snow
2 7 4 snow
2 7 5 snow
2 7 6 snow
2 7 7 snow
2 7 8 pavement
2 7 9 pavement
2 7 10 pavement
2 7 11 pavement
2 7 12 pavement
2 8 0 snow
2 8 1 snow
2 8 2 snow
2 8 3 snow
2 8 4 snow
2 8 5 snow
2 8 6 snow
2 8 7 snow
2 8 8 pavement
2 8 9 pavement
2 8 10 pavement
2 8 11 pavement
2 8 12 pavement
2 9 0 snow
2 9 1 snow
2 9 2 snow
2 9 3 snow
2 9 4 snow
2 9 5 snow
2 9 6 snow
2 9 7 snow
2 9 8 pavement
2 9 9 pavement
2 9 10 pavement
2 9 11 pavement
2 9 12 pavement
2 10 0 snow
2 10 1 snow
2 10 2 snow
2 10 3 snow
2 10 4 snow
2 10 5 snow
2 10 6 snow
2 10 7 snow
2 10 8 pavement
2 10 9 pavement
2 10 10 pavement
2 10 11 pavement
2 10 12 pavement
2 11 0 snow
2 11 1 snow
2 11 2 snow
2 11 3 snow
2 11 4 snow
2 11 5 snow
2 11 6 snow
2 11 7 snow
2 11 8 pavement
2 11 9 pavement
2 11 10 pavement
2 11 11 pavement
2 11 12 pavement
2 12 0 snow
2 12 1 snow
2 12 2 snow
2 12 3 snow
2 12 4 snow
2 12 5 snow
2 12 6 snow
2 12 7 snow
2 12 8 pavement
2 12 9 pavement
2 12 10 pavement
2 12 11 pavement
2 12 12 pavement
2 13 0 snow
2 13 1 snow
2 13 2 snow
2 13 3 snow
2 13 4 snow
2 13 5 snow
2 13 6 snow
2 13 7 snow
2 13 8 pavement
2 13 9 pavement
2 13 10 pavement
2 13 11 pavement
2 13 12 pavement
2 14 0 snow
2 14 1 snow
2 14 2 snow
2 14 3 snow
2 14 4 snow
2 14 5 snow
2 14 6 snow
2 14 7 snow
2 14 8 pavement
2 14 9 pavement
2 14 10 pavement
2 14 11 pavement
2 14 12 pavement
2 15 0 snow
2 15 1 snow
2 15 2 snow
2 15 3 snow
2 15 4 snow
2 15 5 snow
2 15 6 snow
2 15 7 snow
2 15 8 pavement
2 15 9 pavement
2 15 10 pavement
2 15 11 pavement
2 15 12 pavement
2 16 0 snow
2 16 1 snow
2 16 2 snow
2 16 3 snow
2 16 4 snow
2 16 5 snow
2 16 6 snow
2 16 7 snow
2 16 8 pavement
2 16 9 pavement
2 16 10 pavement
2 16 11 pavement
2 16 12 pavement
2 17 0 snow
2 17 1 snow
2 17 2 snow
2 17 3 snow
2 17 4 snow
2 17 5 snow
2 17 6 snow
2 17 7 snow
2 17 8 pavement
2 17 9 pavement
2 17 10 pavement
2 17 11 pavement
2 17 12 pavement
2 18 0 snow
2 18 1 snow
2 18 2 snow
2 18 3 snow
2 18 4 snow
2 18 5 snow
2 18 6 snow
2 18 7 snow
2 18 8 pavement
2 18 9 pavement
2 18 10 pavement
2 18 11 pavement
2 18 12 pavement
2 19 0 snow
2 19 1 snow
2 19 2 snow
2 19 3 snow
2 19 4 snow
2 19 5 snow
2 19 6 snow
2 19 7 snow
2 19 8 pavement
2 19 9 pavement
2 19 10 pavement
2 19 11 pavement
2 19 12 pavement
2 20 0 snow
2 20 1 snow
2 20 2 snow
2 20 3 snow
2 20 4 snow
2 20 5 snow
2 20 6 snow
2 20 7 snow
2 20 8 pavement
2 20 9 pavement
2 20 10 pavement
2 20 11 pavement
2 20 12 pavement
2 21 0 snow
2 21 1 snow
2 21 2 snow
2 21 3 snow
2 21 4 snow
2 21 5 snow
2 21 6 snow
2 21 7 snow
2 21 8 pavement
2 21 9 pavement
2 21 10 pavement
2 21 11 pavement
2 21 12 pavement
2 22 0 snow
2 22 1 snow
2 22 2 snow
2 22 3 snow
2 22 4 snow
2 22 5 snow
2 22 6 snow
2 22 7 snow
2 22 8 pavement
2 22 9 pavement
2 22 10 pavement
2 22 11 pavement
2 22 12 pavement
2 23 0 snow
2 23 1 snow
2 23 2 snow
2 23 3 snow
2 23 4 snow
2 23 5 snow
2 23 6 snow
2 23 7 snow
2 23 8 pavement
2 23 9 pavement
2 23 10 pavement
2 23 11 pavement
2 23 12 pavement
2 24 0 snow
2 24 1 snow
2 24 2 snow
2 24 3 snow
2 24 4 snow
2 24 5 snow
2 24 6 snow
2 24 7 snow
2 24 8 pavement
2 24 9 pavement
2 24 10 pavement
2 24 11 pavement
2 24 12 pavement
2 25 0 snow
2 25 1 snow
2 25 2 snow
2 25 3 snow
2 25 4 snow
2 25 5 snow
2 25 6 snow
2 25 7 snow
2 25 8 pavement
2 25 9 pavement
2 25 10 pavement
2 25 11 pavement
2 25 12 pavement
2 26 0 snow
2 26 1 snow
2 26 2 snow
2 26 3 snow
2 26 4 snow
2 26 5 snow
2 26 6 snow
2 26 7 snow
2 26 8 pavement
2 26 9 pavement
2 26 10 pavement
2 26 11 pavement
2 26 12 pavement
2 27 0 snow
2 27 1 snow
2 27 2 snow
2 27 3 snow
2 27 4 snow
2 27 5 snow
2 27 6 snow
2 27 7 snow
2 27 8 pavement
2 27 9 pavement
2 27 10 pavement
2 27 11 pavement
2 27 12 pavement
2 28 0 snow
2 28 1 snow
2 28 2 snow
2 28 3 snow
2 28 4 snow
2 28 5 snow
2 28 6 snow
2 28 7 snow
2 28 8 pavement
2 28 9 pavement
2 28 10 pavement
2 28 11 pavement
2 28 12 pavement
